,overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
2909,5,,True,"09 28, 2017",A2OYHWT9CDIL0L,B00014351Q,Jennifer L David,Love OPI!,Five Stars,1506556800,{'Color:': ' Got Myself into a Jam-balaya'},
2910,5,,True,"09 26, 2017",A1HH0XQU02Z13G,B00014351Q,Annette,LOVE this color....and it lasts!,Five Stars,1506384000,{'Color:': ' Got Myself into a Jam-balaya'},
2911,5,,True,"11 12, 2017",AVMQIYFGK27F6,B000142FVW,Rachel Wong,The perfect nude polish. Must have for everyone!,Five Stars,1510444800,{'Color:': ' Dulce de Leche'},
2912,5,,True,"11 12, 2017",A3BFRHGN5KTKMD,B000142FVW,Mike Flint,very good ting,Five Stars,1510444800,{'Color:': ' Pirouette My Whistle'},
2913,5,,True,"11 12, 2017",A45WQODO9V020,B000142FVW,Sam,"Had my nails done at the salon recently and this was the color I chose.  Didn't have time to go back, so I ordered it
all to do my nails in between salon visits! Gorgeous color!",Had my nails done at the salon recently and this ...,1510444800,{'Color:': ' California Raspberry'},
2914,5,,True,"11 11, 2017",AE8OS1PJU975Y,B000142FVW,SC Cajun,This is a red with blue undertones.  It is a rich color that compliments almost anything I wear.  I love it!,Best color ever!,1510358400,{'Color:': ' Miami Beet'},
2915,1,,True,"11 11, 2017",A2I969ZUMDEIUY,B000142FVW,Amber,"Knock off just like others have said, middle one is a fake",Knock off,1510358400,"{'Color:': "" Don't Bossa Nova Me Around""}",['https://images-na.ssl-images-amazon.com/images/I/71p-CJi8cPL._SY88.jpg']
2916,3,,True,"11 9, 2017",A1KUPCQGP39J36,B000142FVW,Amazon Customer,"Good color, but doesn't stay on too long",Three Stars,1510185600,{'Color:': ' Alpine Snow'},
2917,1,,False,"11 9, 2017",AL6Q2CTF2SE5O,B000142FVW,Charleen Mason,It's clear!  No color whatsoever.,It's clear! No color whatsoever.,1510185600,{'Color:': ' Put it in Nuetral'},
2918,1,,True,"11 9, 2017",A2TBTQTI8EWL11,B000142FVW,Amazon Customer,"I already owned this color and needed to replace it - This IS NOT the same color. Much more bubble gum pink than the nice peachy pink I wanted to replace. Also, the bottle looks really different than all of my other OPI nail polish bottles - I would recommend going to an authorized OPI dealer, this may not be authentic.",Much more bubble gum pink than the nice peachy pink I wanted to replace,1510185600,{'Color:': ' Tutti Frutti Tonga'},
2919,5,,True,"11 8, 2017",A19MOKE2HX5WX5,B000142FVW,Shannon Leleux,"Thanks, exactly what I needed!",Five Stars,1510099200,{'Color:': ' Bubble Bath'},
2920,5,,True,"11 8, 2017",A1J7BNJPKOQHOY,B000142FVW,Jennifer Whitaker,Love this color,Love,1510099200,{'Color:': ' Black Cherry Chutney'},
2921,5,,False,"11 8, 2017",AX72F51CC3OZZ,B000142FVW,janet goss,Love  the color and great polish,Five Stars,1510099200,{'Color:': ' Big Apple Red'},
2922,5,,True,"11 8, 2017",APMUIXJAHD7PP,B000142FVW,nikkisnook,Love OPI,Five Stars,1510099200,{'Color:': ' Chick Flick Cherry'},
2923,4,,True,"11 7, 2017",ANJHWT16AKCAX,B000142FVW,M. Beals,"This is a neutral color. Put on one coat and it gives the nail a shine. add another coat and you get a slight color I like it because it goes on smooth, no ripples or ridges and it is a great color.  It doesn't take long to dry.",Great Neutral Shade,1510012800,{'Color:': ' Put it in Nuetral'},
2924,1,,True,"11 7, 2017",A5JGHZS2NAGB0,B000142FVW,Rs11,Bottle and the color look fake. I have bought other OPI nail polishes before so I could tell the difference.,Fake bottle,1510012800,"{'Color:': "" It's in the Cloud""}",
2925,5,,True,"11 7, 2017",A1G19B6DUXGLP2,B000142FVW,Jada Williams,Love this neutral shade. Wore it for years and then it got hard to find. So glad to find it on Amazon.,Great neutral nail color,1510012800,{'Color:': ' Samoan Sand'},
2926,5,,True,"11 6, 2017",A318B174CVP5Q8,B000142FVW,Madeline Morgan,Nice as expected.,Five Stars,1509926400,{'Color:': ' Midnight in Moscow'},
2927,1,,False,"11 6, 2017",A16KD2LJRYCKY7,B000142FVW,sam,The polish never drys. It stays sticky. disappointment!,disappointment!,1509926400,{'Color:': ' Tickle My France-y'},
2928,5,,False,"11 6, 2017",A15ZPT6BK2CGPK,B000142FVW,Estefania,"I wasted my money buying other brands of runny or slow-drying nail polish at stores and I know nail technicians use OPI so I invested in my first bottle. It is the best nail polish I've tried because it went on easily, dried quickly, and the color looks great. It is pricey, but it did give me better results.",The best brand of nail polish,1509926400,{'Color:': ' Glitzerland'},
2929,5,,True,"11 5, 2017",A11BPPABH2IT88,B000142FVW,Melwins1,Love this color!,Five Stars,1509840000,{'Color:': ' Samoan Sand'},
2930,5,,True,"11 5, 2017",A1GXRKJT64NTEU,B000142FVW,Beverly Cheairs,Love the color! Great delivery!,Five Stars,1509840000,{'Color:': ' My Private Jet'},
2931,4,,True,"09 14, 2017",AJVTBZJEWGBN4,B00014351Q,Marcia J. Bloom,"Nice color, but chips very easily.",Four Stars,1505347200,{'Color:': ' Humidi-Tea'},
2932,5,,False,"09 7, 2017",AGMRU3PTTFIW3,B00014351Q,Amazon Customer,"I love OPI! Spare Me A French Quarter dries quickly with a shine. It is opaque in 2 coats. It started chipping on my nails after about 2 days, which is typical for my nails. This color is beautiful for all seasons!",Great Polish,1504742400,{'Color:': ' Spare Me a French Quarter?'},
2933,5,,True,"09 7, 2017",A2L1AJ5K76ZAYN,B00014351Q,SueK,"love this product, lasts forever and stays on",OPI nail polish,1504742400,{'Color:': ' Got Myself into a Jam-balaya'},
2934,5,,True,"09 5, 2017",A2SPTC9XCOX6Q6,B00014351Q,Samantha,I can't stop wearing this color!,Five Stars,1504569600,{'Color:': ' Spare Me a French Quarter?'},
2935,5,,True,"09 5, 2017",A2OMKTDSL5HLXN,B00014351Q,CYNTHIA,"It's a nice summer shade, long lasting and easy to apply",Nice summer color,1504569600,{'Color:': ' Got Myself into a Jam-balaya'},
2936,5,,True,"09 4, 2017",A1BCNAXXVZ19T1,B00014351Q,Trudella Huskey,"great color, sparkles but subtle",Five Stars,1504483200,"{'Color:': "" She's a Bad Muffuletta!""}",
2937,5,,True,"09 4, 2017",A3H3C6ONIZ8TD6,B00014351Q,Theodora Janice,Excellent product,Five Stars,1504483200,{'Color:': ' Humidi-Tea'},
2938,3,,False,"09 3, 2017",A3LR0ZOA667OIH,B00014351Q,Susie Godfrey,Love O.P.I.  Have been wearing it for years. On the screen the shade looked like a light pink...the reason I purchased it. When it arrived it was actually coral...a shade I don't wear.,Love O.P.I. !!!,1504396800,{'Color:': ' Got Myself into a Jam-balaya'},
2939,4,,True,"09 3, 2017",A1BUZSNRZ6XBGL,B00014351Q,Amanda Joe,Great,Four Stars,1504396800,"{'Color:': "" Crawfishin' for a Compliment""}",
2940,5,,True,"09 1, 2017",A24WDEJE5LQLUN,B00014351Q,Dale S. Henslee,Love this color!,Great Color,1504224000,{'Color:': ' Spare Me a French Quarter?'},
2941,5,,True,"11 5, 2017",AHZUCQ1IXK74M,B000142FVW,ljo,,Five Stars,1509840000,"{'Color:': "" Don't Bossa Nova Me Around""}",
2942,5,,True,"11 5, 2017",A1ATVILAR9HHB2,B000142FVW,Linda Ruthven,have used opi for years,Five Stars,1509840000,"{'Color:': "" Nomad's Dream""}",
2943,5,,True,"11 4, 2017",A25VWARIBFX9UX,B000142FVW,Amazon Customer,great,Five Stars,1509753600,{'Color:': ' Tickle My France-y'},
2944,5,,True,"11 4, 2017",AT37XBKO802OL,B000142FVW,Suzy Sherif,If you haven't tried OPI polish you should. It doesn't chip. The color in this photo looks a lot darker than it is. This one is shiny gold.,If you haven't tried OPI polish you should. It ...,1509753600,{'Color:': ' Glitzerland'},
2945,4,,True,"11 4, 2017",A2ZCUZAYW4TIF4,B000142FVW,Dee R.,Typical OPI quality. Shade not exactly as I thought.,Four Stars,1509753600,{'Color:': ' Cajun Shrimp'},
2946,5,,True,"11 3, 2017",A3UV8ZRQMH4FIW,B000142FVW,EHenderson,LOVE this color and polish !!,Great color !!,1509667200,{'Color:': ' Blue My Mind'},
2947,1,,True,"11 2, 2017",AL552M6IQN598,B000142FVW,Gloria Breck,Fake product: indicated by mis-printed label and the polish itself. Be wary of online cosmetic purchases!,One Star,1509580800,{'Color:': ' Passion'},
2948,5,,True,"11 1, 2017",A3J9L9FA9VHORZ,B000142FVW,Ms. Chelsea,I got Don't Bossa Nova Me Around and it's everything I expected and more! Purpley white with hints of opal. Love it! new favorite color.,Love it! new favorite color,1509494400,"{'Color:': "" Don't Bossa Nova Me Around""}",
2949,1,,True,"10 31, 2017",A3TNXBBKX6M25E,B000142FVW,Amazon Customer,"Ordered this and received a completely different product, not even the same brand. Sadly, I was deployed overseas and was unable to initiate an exchange at the time.","Ordered this and received a completely different product, not ...",1509408000,{'Color:': ' Barefoot in Barcelona'},
2950,5,,True,"10 31, 2017",A17SAMYBKFABKN,B000142FVW,Reesa,Love this color. White iridescent sparkles suitable above another color coat or by itself.,Five Stars,1509408000,{'Color:': ' Happy Anniversary!'},
2951,5,,True,"08 30, 2017",A12C2KZX4AZQ01,B00014351Q,Dory West,Item as described and delivered in a timely manner.,Five Stars,1504051200,"{'Color:': "" Crawfishin' for a Compliment""}",
2952,1,2,True,"08 25, 2017",A3QCRS1H1CN7IS,B00014351Q,Kimberley M. Bell,This polish is not as it appears ...very pinky silver and dated looking...most disappointing.  Also I could have sworn when I ordered the polish Amazon said I could return it but now it says I cannot??  I'm noticing you really have to look closely AFTER items are in cart.  Some of my prime noted items did not arrive quickly others I even canceled due to delays...  ??  Love OPI as a product just disappointed the color is not as it is described or pictured,color is not as it appears - purple pink undertones,1503619200,{'Color:': ' Take a Right on Bourbon'},
2953,5,,True,"08 23, 2017",A3TAH7ET6MP1LH,B00014351Q,DLD,"soft, feminine neutral color thats long lasting when used with a base coat and top coat",Love the color,1503446400,{'Color:': ' Humidi-Tea'},
2954,5,,True,"08 22, 2017",A1573IYX9LGWPX,B00014351Q,Cindy,"great peachy color, pedi looked great with a tan",color is great with a tan.,1503360000,{'Color:': ' Got Myself into a Jam-balaya'},
2955,5,,True,"08 18, 2017",AEM0CIQMC5XWA,B00014351Q,Melanie Palmer,"Delighted to find this color. Arrived promptly.
Thank you",Five Stars,1503014400,"{'Color:': "" She's a Bad Muffuletta!""}",
2956,5,,True,"08 17, 2017",A342Z86Q66GIDW,B00014351Q,Amazon Customer,You can't go wrong with OPI.  Rich Girls and Po' Boys looks great with a tan!!  This is the perfect color for your summer mani and pedi!,Rich Girls and Po' Boys looks great with a tan,1502928000,{'Color:': ' Rich Girls & Po-Boys'},
2957,5,,True,"08 17, 2017",A3GBARYNM6S4G6,B00014351Q,Scottsdale AZ,Great color. Lasts longer than many other colors on my toe nails,Great color,1502928000,{'Color:': ' Rich Girls & Po-Boys'},
2958,5,,True,"08 16, 2017",A1PYZW3SJWA0A3,B00014351Q,Rachael Klock,Awesome color!  My bridesmaids will have their toes done in this color.,Awesome color! My bridesmaids will have their toes done ...,1502841600,{'Color:': ' Got Myself into a Jam-balaya'},
2959,5,,True,"08 15, 2017",A1JQPA198T10Z0,B00014351Q,LWeb,This color is perfection!  A little sparkle looks so different with different coat applications.  Resisting stocking up and hoarding them!,Perfection!,1502755200,{'Color:': ' Show Us You Tips!'},
2960,5,,True,"08 7, 2017",A1KJPNFBDJ7R2E,B00014351Q,Michelle,Love this color! Great any time of year!,Lovely,1502064000,{'Color:': ' Show Us You Tips!'},
2961,5,,True,"10 31, 2017",A38VR0O9QKLIT6,B000142FVW,Leslie A. Roberts,"The service was good, the package was received in perfect condition and my toes are very happy with this perfect color for fall!",Love It!,1509408000,{'Color:': ' Chick Flick Cherry'},
2962,1,,False,"10 31, 2017",A1357TWHWPBFCX,B000142FVW,Shihui,"The color does not like the picture shows
Want to return it but amazon rufused",One Star,1509408000,"{'Color:': "" Feelin' Hot-Hot-Hot!""}",
2963,3,,True,"10 31, 2017",AM15QMT7V9Y3R,B000142FVW,Judy,you need three coats for it to look right. ends up being too thick & peeling off a few days later no matter what you do. super cute color though.,i'd pass,1509408000,{'Color:': ' Funny Bunny'},
2964,5,,True,"10 30, 2017",A2QKG5I376CF94,B000142FVW,Sugarbear,Great product.  Good neutral color.  Will purchase again.,Great product. Good neutral color,1509321600,{'Color:': ' Cosmo-Not Tonight Honey!'},
2965,5,,True,"10 30, 2017",A2G7Z8Z80Q8PDU,B000142FVW,anjali patel,"My nails looks very stunning in this nail polish, a must have!",Five Stars,1509321600,{'Color:': ' Blue My Mind'},
2966,3,,False,"10 29, 2017",A2RNWIDPSAVEV9,B000142FVW,Cole,"Wonderful quality. I personallt found it little overpriced, but still a quality product.",Three Stars,1509235200,{'Color:': ' Black Onyx'},
2967,5,,True,"10 29, 2017",A2R5XI2BA4HWIQ,B000142FVW,Jill Wilson,My favorite brand.  Lasts a long time.,Best choice,1509235200,{'Color:': ' Put it in Nuetral'},
2968,5,,True,"10 29, 2017",A1KQX416KBK1NK,B000142FVW,Sue,Beautiful color. Blue is my favorite color and I love this.,Love this blue,1509235200,{'Color:': ' Blue My Mind'},
2969,5,,True,"10 29, 2017",AZ2EM6LWZ10ZW,B000142FVW,gran-ann2,"My favorite color, can take you from late summer to fall",Five Stars,1509235200,{'Color:': ' Cozu-melted in the Sun'},
2970,5,,False,"10 29, 2017",AR529TD5272J1,B000142FVW,Laura D.,"This is my second bottle of this color, and won't be my last. Love it!","Favorite color, favorite brand, lasts and applies great",1509235200,{'Color:': ' Chicago Champagne Toast'},
2971,5,,False,"08 7, 2017",A3SDSVPU7HB583,B00014351Q,Kindle Customer,Beautiful color and goes on easily,Five Stars,1502064000,{'Color:': ' Show Us You Tips!'},
2972,5,,True,"08 6, 2017",A22M5Q26POVZN,B00014351Q,Elizabeth W.,Love the color!,Five Stars,1501977600,{'Color:': ' Rich Girls & Po-Boys'},
2973,5,,True,"08 6, 2017",A2CRG8DXN896MS,B00014351Q,Margery Auerbach,Love the color and it seems to stay on longer than most.,Great color -- get lots of compliments,1501977600,{'Color:': ' Show Us You Tips!'},
2974,5,,True,"08 4, 2017",AWN6TR979416Q,B00014351Q,Sally N. Asbille,Love this bright summer color!,Five Stars,1501804800,"{'Color:': "" She's a Bad Muffuletta!""}",
2975,4,,False,"08 2, 2017",A2OH1AHXQ7JIBE,B00014351Q,Mary A McCarthy,I love OPI but this particular bottle seems a bit thick.,Four Stars,1501632000,"{'Color:': "" Crawfishin' for a Compliment""}",
2976,5,,True,"08 2, 2017",A7JBTK0PY2KUP,B00014351Q,Jeanne S,So many compliments. Perfect color,Perfect,1501632000,{'Color:': ' Rich Girls & Po-Boys'},
2977,5,,True,"08 1, 2017",A19Y6DXCLISTXF,B00014351Q,Laurie A Sargent,Great color!,Five Stars,1501545600,{'Color:': ' I Manicure for Beads'},
2978,5,,True,"07 30, 2017",A10D2KLOQTA1CA,B00014351Q,Maggie,My new favorite color.  Received rather quickly.  I will be reordering again.,Five Stars,1501372800,{'Color:': ' Spare Me a French Quarter?'},
2979,4,,True,"07 28, 2017",A2JFLI1L6EHCHG,B00014351Q,Kerri S,This color is prettier than it shows in the picture. My only wish is that I did not need to put on 3 coats of nail polish to get a full cover.,This color is prettier than it shows in the picture ...,1501200000,"{'Color:': "" Crawfishin' for a Compliment""}",
2980,5,,True,"07 26, 2017",A1C367K0346JOD,B00014351Q,Sally B,Received it on time and as expected.  Great color!,Great Color,1501027200,{'Color:': ' Spare Me a French Quarter?'},
2981,5,,False,"10 28, 2017",AK2Q71S6H40PQ,B000142FVW,J.A. Gray,"Both colors are available in this one Amazon listing, this is the only way to review each of them.

For both of these: Usual OPI high quality, goes on smoothly and easily, high quality brush.

""Rosy Future"" is a lightly-pigmented pale translucent pink with a shimmering periwinkle lavender-blue shine in the light. Perfect color for a one-coat transparent color or, as in the first picture I am uploading, a translucent pink-iridescent shine two coat color.

""Pompeii Purple"" is actually more of a deep dark pink magenta than a purple, but it has a sheen of purple-blue iridescence in the light. The second picture gives the best idea of the base color, but the third picture shows the blue purple iridescence with flash.","Reviews of ""Rosy Future"" and ""Pompeii Purple""",1509148800,{'Color:': ' Rosy Future'},"['https://images-na.ssl-images-amazon.com/images/I/71r5EtBfSRL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71DhOKHRnxL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71xlFitYw+L._SY88.jpg']"
2982,2,,True,"10 28, 2017",A10EDM4LERJOJ,B000142FVW,Lauren D,This isn't real opi but a knock off. Color is good but quality is seriously lacking.,Color is good but quality is seriously lacking,1509148800,{'Color:': ' Mimosas For Mr. & Mrs.'},
2983,5,,True,"10 27, 2017",AF9ZS717RSXQY,B000142FVW,C. E. N.,Nice and subtle,Pretty pink,1509062400,{'Color:': ' Coney Island Cotton Candy'},
2984,5,,True,"10 27, 2017",A1IXCGXVPG8S1G,B000142FVW,JAKnarr,My favorite - especially on my toes. Goes with everything.,Great color...,1509062400,{'Color:': ' Happy Anniversary!'},
2985,5,,True,"10 27, 2017",A17M1TOX6CNKK9,B000142FVW,PinkBoots,I love this shade. I get so many compliments. Very pinky and fun!,Five Stars,1509062400,{'Color:': ' Mod About You'},
2986,5,,True,"10 27, 2017",A1M5RAZXTNALJJ,B000142FVW,Amazon Customer,Great product!,Five Stars,1509062400,{'Color:': ' Mimosas For Mr. & Mrs.'},
